ten_mat_hang,thi_truong,ngay,gia,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,lat,lon,coord_source
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-25,35522.33,26.0,23.1,30.9,3.0,3.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-28,36022.33,26.2,22.9,29.6,1.5,1.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-29,36522.33,26.8,23.2,32.0,0.7,0.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-06-30,35822.33,26.5,23.8,30.2,4.1,4.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-01,36481.75,27.0,23.5,31.9,1.1,1.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-02,36100.0,26.7,23.5,31.6,2.9,2.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-05,36067.0,25.1,23.0,28.6,5.0,5.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-06,35667.0,24.5,22.8,27.0,3.3,3.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-07,35567.0,24.8,22.4,29.8,18.5,18.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-08,35967.0,24.5,22.5,27.4,1.6,1.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-09,36067.0,24.0,21.3,28.0,2.7,2.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-12,36367.0,25.9,22.0,31.2,0.7,0.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-13,36367.0,25.6,22.6,31.0,4.0,4.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-14,35867.0,24.8,22.0,29.8,11.6,11.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-15,36367.0,24.8,22.1,30.0,28.8,28.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-16,36267.0,24.3,22.5,27.4,9.2,9.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-19,36367.0,23.6,22.0,25.9,4.2,4.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-20,35967.0,24.8,22.0,29.2,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-21,36233.0,24.8,22.5,28.5,6.6,6.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-22,36667.0,25.0,22.7,28.0,3.3,3.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-23,37567.0,24.5,22.7,28.0,6.0,6.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-26,37867.0,25.6,22.2,30.2,1.7,1.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-27,38567.0,25.8,23.0,29.8,3.3,3.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-28,38067.0,25.6,23.2,30.0,4.5,4.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-29,38067.0,25.3,23.0,29.0,6.2,6.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-07-30,37567.0,25.2,22.9,28.3,3.2,3.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-01,38145.0,25.9,22.9,30.2,5.1,5.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-02,36767.0,25.8,23.4,29.8,3.0,3.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-03,36667.0,25.7,23.5,29.2,2.5,2.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-04,37067.0,25.5,23.4,29.1,1.7,1.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-05,37067.0,26.0,23.6,30.3,3.3,3.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-06,36967.0,25.4,23.3,28.1,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-09,36567.0,26.6,23.6,30.4,1.6,1.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-10,37267.0,26.4,23.5,31.0,5.0,5.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-11,37867.0,26.5,23.5,31.2,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-12,37967.0,25.8,22.6,31.4,1.3,1.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-13,37867.0,25.0,22.5,29.9,8.3,8.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-16,37567.0,24.8,21.0,30.4,22.5,22.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-17,37967.0,25.8,20.5,31.2,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-18,37867.0,26.0,21.8,31.2,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-19,38167.0,25.2,22.0,30.1,42.5,42.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-20,37867.0,25.4,21.4,30.6,3.1,3.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-23,39900.0,24.7,21.7,29.5,3.9,3.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-24,39900.0,25.1,22.0,30.4,8.2,8.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-25,39900.0,24.8,22.0,29.0,3.3,3.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-26,38200.0,24.3,22.2,29.1,5.7,5.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-27,40000.0,23.7,21.2,29.0,5.0,5.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-30,39900.0,24.3,21.5,28.6,1.6,1.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-08-31,39900.0,24.6,21.5,28.9,0.7,0.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-01,40084.0,25.0,22.1,29.8,10.9,10.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-02,40300.0,24.5,21.2,29.9,10.0,10.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-03,40100.0,24.5,21.6,28.9,9.1,9.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-06,40000.0,24.0,21.1,28.0,15.0,15.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-07,40233.0,24.1,21.3,28.6,14.6,14.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-08,40233.0,24.0,21.2,28.7,9.4,9.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-09,39933.0,24.1,22.4,27.2,9.9,9.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-10,39533.0,23.3,22.1,26.3,8.9,8.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-13,40933.0,23.7,21.9,26.4,11.7,11.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-14,39533.0,24.9,22.6,29.2,8.2,8.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-15,39733.0,25.1,22.1,30.6,2.0,2.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-16,40133.0,24.7,21.2,29.2,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-17,40233.0,24.7,21.2,29.9,5.9,5.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-20,40933.0,23.5,20.5,28.4,19.6,19.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-21,40833.0,24.7,21.7,28.6,26.5,26.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-22,40833.0,24.3,21.8,28.5,11.7,11.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-23,40433.0,22.5,21.1,24.4,28.9,28.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-24,40433.0,23.0,21.7,25.8,16.9,16.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-27,40633.0,24.8,21.4,29.4,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-28,40233.0,24.6,20.5,29.5,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-29,40633.0,24.8,22.0,28.8,2.0,2.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-09-30,40133.0,24.8,21.9,29.5,5.7,5.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-01,40284.0,24.7,21.6,29.6,10.0,10.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-04,40733.0,23.9,21.6,28.1,5.4,5.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-05,40433.0,23.6,22.0,27.3,7.0,7.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-06,40033.0,22.3,21.7,23.0,37.7,37.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-07,40033.0,23.4,21.5,26.2,1.8,1.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-08,40133.0,23.6,22.1,26.5,3.2,3.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-11,40133.0,24.3,22.4,28.9,11.1,11.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-12,39933.0,23.9,22.1,27.6,34.4,34.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-13,40133.0,22.9,21.6,24.5,8.4,8.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-14,40633.0,24.2,21.9,28.5,15.8,15.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-15,40633.0,24.0,21.9,28.1,16.4,16.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-18,40833.0,24.1,21.5,28.3,3.8,3.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-19,40233.0,24.3,21.9,29.1,0.7,0.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-20,40233.0,24.1,21.6,28.6,1.9,1.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-21,40333.0,24.3,21.4,29.2,4.7,4.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-22,40533.0,24.1,21.4,28.8,0.8,0.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-25,40833.0,22.3,20.8,25.0,2.1,2.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-26,40467.0,22.5,20.1,25.5,7.8,7.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-27,42333.0,22.6,21.4,25.1,50.7,50.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-28,42333.0,23.6,21.0,28.5,10.2,10.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-10-29,40233.0,23.4,21.1,27.4,7.2,7.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-01,41178.5,23.8,21.5,27.8,1.3,1.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-02,42033.0,23.8,21.4,27.8,1.3,1.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-03,42167.0,23.6,21.4,27.8,1.1,1.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-04,41733.0,23.6,20.5,27.8,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-05,41033.0,23.8,21.4,28.1,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-08,39800.0,23.2,21.4,26.8,2.8,2.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-09,39600.0,22.5,21.0,24.8,1.6,1.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-10,40300.0,21.6,21.0,22.5,37.4,37.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-11,40000.0,21.5,20.7,23.0,17.2,17.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-12,40900.0,21.5,20.2,23.9,12.6,12.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-15,40400.0,22.4,20.6,25.4,3.2,3.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-16,40200.0,22.3,21.1,24.4,4.6,4.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-17,39900.0,23.0,21.5,26.0,2.2,2.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-18,40300.0,22.7,21.1,26.1,2.2,2.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-19,39700.0,23.2,21.0,27.2,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-22,40633.0,22.9,21.4,25.8,2.7,2.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-23,41133.0,22.2,20.9,24.9,1.1,1.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-24,41733.0,22.2,20.7,25.0,3.2,3.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-25,41533.0,21.2,19.6,23.0,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-26,41233.0,21.3,19.2,24.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-29,41533.0,21.5,21.0,22.4,33.5,33.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-11-30,40733.0,21.6,19.9,23.9,7.5,7.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-01,41116.0,20.6,18.5,23.9,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-02,41233.0,19.9,17.5,23.6,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-03,41533.0,18.9,16.4,22.4,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-06,41933.0,20.2,18.0,23.7,1.4,1.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-07,42233.0,19.4,16.8,22.5,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-08,41233.0,20.1,16.2,24.0,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-09,41333.0,21.2,19.0,24.7,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-10,41533.0,20.2,17.6,24.6,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-13,41533.0,20.4,18.0,24.0,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-14,41533.0,20.8,19.0,23.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-15,41833.0,21.6,19.4,25.0,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-16,41833.0,22.4,19.8,26.9,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-17,41233.0,22.0,19.0,26.8,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-20,41533.0,21.6,16.3,28.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-21,41233.0,22.1,19.9,26.0,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-22,41233.0,21.4,19.2,25.0,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-23,41633.0,21.4,18.8,26.0,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-24,41733.0,21.6,18.8,26.3,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-27,41433.0,21.8,20.0,25.0,4.8,4.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-28,41533.0,21.2,20.0,23.9,2.1,2.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-29,41333.0,21.0,19.4,23.8,5.2,5.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-30,41533.0,20.7,18.8,24.0,0.8,0.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2021-12-31,41533.0,20.0,17.6,23.5,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-01,40217.0,20.4,18.3,23.8,0.9,0.9,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-03,41333.0,20.5,18.8,24.1,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-04,41333.0,20.8,18.3,24.4,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-05,41333.0,21.7,19.2,26.0,0.8,0.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-06,41033.0,21.4,18.9,25.6,0.6,0.6,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-07,40333.0,21.2,17.6,26.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-10,40733.0,21.8,18.9,26.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-11,40133.0,20.9,17.9,25.9,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-12,40100.0,20.9,18.1,25.1,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-13,40333.0,20.3,17.2,24.6,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-14,39833.0,19.7,16.1,24.0,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-17,39633.0,21.4,18.5,26.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-18,39633.0,20.9,18.2,25.3,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-19,39533.0,20.4,17.6,25.0,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-20,39933.0,20.6,17.9,25.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-21,40133.0,21.3,18.0,26.9,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-24,39833.0,23.1,18.6,29.0,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-25,39733.0,22.8,19.6,27.8,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-26,40033.0,22.5,19.1,27.9,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-27,40033.0,22.2,18.8,28.1,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-28,39733.0,22.7,18.0,28.6,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-01-31,39833.0,23.3,19.4,29.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-01,40379.0,23.0,19.7,28.6,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-02,39733.0,22.4,19.2,27.9,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-03,40133.0,22.6,19.0,28.2,0.2,0.2,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-04,40633.0,21.6,19.2,25.8,0.3,0.3,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-07,40433.0,22.8,19.5,28.3,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-08,40633.0,23.2,19.5,29.1,0.8,0.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-09,40933.0,23.6,20.6,29.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-10,41333.0,23.3,20.4,28.4,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-11,41433.0,22.9,19.8,28.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-14,41433.0,22.6,20.1,26.6,1.7,1.7,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-15,41433.0,22.1,19.6,26.0,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-16,41333.0,23.1,20.5,28.4,0.4,0.4,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-17,41733.0,24.0,20.5,29.1,3.8,3.8,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-18,41733.0,24.2,20.1,29.8,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-21,41333.0,21.2,16.9,27.4,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-22,41333.0,20.8,17.0,27.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-23,41833.0,19.8,17.1,24.7,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-24,41667.0,18.8,16.6,22.4,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-25,40733.0,19.6,17.1,23.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-02-28,40933.0,22.0,17.9,27.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-01,40563.0,23.4,19.2,29.8,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-02,39833.0,22.9,19.5,27.8,0.5,0.5,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-03,39433.0,22.9,19.1,29.0,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-04,39233.0,23.8,19.5,31.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-07,39633.0,23.6,19.4,30.1,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-08,39733.0,22.4,18.5,27.3,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-09,40333.0,21.4,16.8,28.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-10,41000.0,21.4,16.5,28.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-11,40733.0,22.2,17.8,29.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-14,40733.0,25.6,20.6,33.0,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-15,40933.0,25.1,20.3,31.5,0.1,0.1,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-16,40533.0,24.8,19.7,31.5,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-17,41033.0,25.8,19.0,33.2,0.0,0.0,12.71,108.2378,manual_fallback
Cà phê Robusta nhân xô,Đắk Lắk,2022-03-18,41333.0,26.6,20.5,33.9,0.3,0.3,12.71,108.2378,manual_fallback
