ten_mat_hang,thi_truong,ngay,gia,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,lat,lon,coord_source
Cà phê Robusta nhân xô,Gia Lai,2023-11-08,57233.0,23.5,19.3,28.6,3.3,3.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-09,57833.0,24.2,20.5,29.0,0.1,0.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-10,58333.0,23.9,20.2,28.3,0.1,0.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-13,58133.0,23.5,20.9,26.8,0.2,0.2,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-14,59133.0,24.0,22.0,27.2,0.5,0.5,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-15,58933.0,24.0,22.0,27.5,3.4,3.4,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-16,59733.0,24.0,22.4,27.3,0.9,0.9,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-17,59933.0,22.4,18.6,25.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-20,57433.0,21.3,16.6,26.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-21,57933.0,21.1,17.2,26.2,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-22,57433.0,21.7,17.0,26.8,0.2,0.2,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-23,57633.0,22.4,18.4,27.4,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-24,57433.0,21.9,19.2,25.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-27,58133.0,22.1,18.4,27.2,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-28,58133.0,21.6,17.4,27.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-29,58633.0,23.6,19.5,28.6,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-11-30,58600.0,23.9,20.6,29.1,1.7,1.7,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-01,59467.0,24.2,22.0,28.7,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-04,59233.0,24.0,21.2,28.6,0.3,0.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-05,59433.0,23.1,19.8,27.4,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-06,59833.0,22.9,17.9,29.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-07,59733.0,22.1,17.6,27.4,0.1,0.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-08,60233.0,22.5,18.6,27.9,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-11,60433.0,22.0,16.1,29.6,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-12,61466.0,22.3,15.9,29.1,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-13,63633.0,22.2,17.8,27.2,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-14,64233.0,23.2,18.4,29.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-15,65633.0,23.5,19.2,29.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-18,67133.0,23.5,20.0,28.7,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-19,66533.0,23.4,19.3,29.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-20,68266.0,22.5,19.7,26.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-25,67733.0,20.0,17.2,24.9,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-26,67733.0,21.2,17.4,27.4,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-27,67733.0,22.0,17.0,27.2,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-28,67933.0,22.9,19.4,27.4,1.4,1.4,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2023-12-29,69733.0,23.5,20.4,28.5,0.2,0.2,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-01,68233.0,22.3,17.1,27.9,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-02,68133.0,22.3,17.6,28.7,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-03,67933.0,21.5,17.9,27.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-04,67133.0,20.6,16.1,26.4,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-05,67533.0,20.0,14.5,26.3,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-08,67833.0,21.4,16.2,28.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-09,69333.0,21.5,15.4,28.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-10,70233.0,22.1,17.4,29.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-11,70533.0,21.7,18.5,26.5,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-12,70533.0,21.1,16.9,27.5,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-15,70533.0,20.9,15.8,27.4,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-16,71133.0,20.8,15.9,26.5,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-17,72633.0,21.1,17.0,27.1,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-18,72233.0,21.7,15.9,29.2,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-19,70833.0,21.8,16.5,28.7,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-22,72233.0,21.4,15.5,28.1,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-23,74033.0,21.5,17.0,27.7,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-24,73433.0,20.8,18.6,25.1,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-25,74333.0,20.4,18.0,25.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-26,75333.0,20.6,17.6,26.1,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-29,76533.0,20.8,16.6,26.2,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-30,77333.0,20.9,15.1,28.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-01-31,78533.0,22.0,15.6,29.9,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-01,78433.0,22.6,16.4,30.4,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-02,78433.0,23.2,17.0,30.8,0.1,0.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-05,78233.0,24.5,18.6,32.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-06,78133.0,24.1,17.6,32.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-07,78233.0,24.7,17.9,31.1,0.8,0.8,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-08,78833.0,24.3,19.5,30.4,0.8,0.8,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-09,78833.0,23.0,19.0,29.0,0.2,0.2,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-12,79533.0,21.0,16.8,27.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-13,79333.0,20.9,14.9,27.5,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-14,78433.0,22.3,17.0,28.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-15,77633.0,23.0,17.3,30.2,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-16,78833.0,22.4,17.6,29.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-19,80033.0,25.0,17.4,32.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-20,81833.0,25.4,18.5,32.3,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-21,81433.0,25.7,20.2,32.2,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-22,82233.0,25.8,19.0,33.5,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-23,82233.0,24.5,18.0,32.7,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-26,81933.0,22.7,15.9,29.6,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-27,82033.0,23.9,20.1,29.9,0.7,0.7,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-28,83333.0,23.0,17.4,29.6,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-02-29,83133.0,23.6,18.5,30.9,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-01,84233.0,23.5,18.1,30.7,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-04,85633.0,25.0,16.9,34.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-05,86733.0,27.5,20.3,34.5,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-06,86533.0,28.6,22.2,35.2,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-07,88333.0,26.9,21.1,34.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-08,91333.0,24.2,19.5,31.6,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-11,90533.0,24.5,19.1,32.1,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-12,90833.0,24.3,18.9,31.5,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-13,91333.0,24.6,18.3,32.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-14,90733.0,25.2,18.5,32.6,0.1,0.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-15,91333.0,25.0,17.7,34.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-18,94633.0,25.8,18.6,34.3,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-19,93150.0,24.5,18.8,31.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-20,93750.0,24.3,20.5,30.3,0.3,0.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-21,94650.0,23.9,20.0,30.0,1.8,1.8,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-22,94150.0,25.0,18.6,32.9,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-25,94733.0,26.5,20.6,33.5,0.2,0.2,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-26,96233.0,25.7,19.2,33.5,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-27,97433.0,26.0,20.6,33.3,0.4,0.4,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-28,97333.0,25.8,20.6,33.5,6.6,6.6,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-03-29,98433.0,26.9,21.8,33.6,0.4,0.4,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-01,98533.0,26.6,22.5,33.7,2.8,2.8,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-02,98533.0,26.4,21.9,32.3,10.3,10.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-03,100033.0,27.6,23.0,33.0,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-04,103000.0,27.9,23.1,33.2,0.3,0.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-05,101933.0,27.8,22.5,35.1,0.1,0.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-08,103233.0,28.0,22.1,36.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-09,104233.0,25.9,20.7,32.5,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-10,104233.0,25.4,19.7,32.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-11,105333.0,25.5,18.8,32.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-12,107533.0,26.1,20.1,33.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-15,110033.0,27.7,20.8,35.2,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-16,113433.0,27.5,21.0,35.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-17,115400.0,28.1,20.6,35.4,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-18,119400.0,28.3,23.0,34.0,0.2,0.2,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-19,120000.0,29.2,23.4,34.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-22,122433.0,29.9,23.6,35.4,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-23,127033.0,30.5,24.9,36.8,0.1,0.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-24,129433.0,30.7,24.9,37.0,0.2,0.2,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-25,131000.0,30.3,24.8,36.3,0.3,0.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-26,132933.0,29.0,25.0,35.2,4.3,4.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-29,133933.0,30.6,25.2,36.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-04-30,134133.0,31.0,26.0,36.8,0.1,0.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-01,133133.0,30.6,26.0,36.3,0.3,0.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-02,132433.0,28.4,24.8,35.3,1.6,1.6,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-03,130433.0,27.4,23.2,35.0,3.7,3.7,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-08,99950.0,26.5,21.6,32.7,0.8,0.8,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-09,97033.0,26.9,21.2,33.0,0.1,0.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-10,95433.0,27.3,21.4,33.8,0.0,0.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-13,101850.0,28.5,23.1,35.3,0.9,0.9,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-14,100433.0,27.1,22.7,33.2,3.1,3.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-15,99433.0,27.3,23.0,34.0,1.8,1.8,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-16,101133.0,27.3,22.5,34.0,3.0,3.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-17,100333.0,26.2,22.5,33.3,13.0,13.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-20,103633.0,25.8,22.9,31.2,14.7,14.7,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-21,103233.0,25.5,22.8,29.2,1.5,1.5,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-22,108233.0,25.9,22.6,31.0,6.4,6.4,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-23,109733.0,25.0,22.2,29.9,10.6,10.6,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-24,114933.0,25.9,22.1,31.5,0.8,0.8,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-27,115433.0,27.6,23.7,31.8,0.4,0.4,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-28,116433.0,26.4,22.9,31.1,1.9,1.9,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-29,119433.0,25.3,23.6,29.0,9.2,9.2,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-30,121633.0,24.6,22.7,28.0,4.7,4.7,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-05-31,124633.0,24.9,22.6,28.4,0.8,0.8,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-03,123250.0,26.7,23.5,31.3,0.9,0.9,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-04,120000.0,27.0,23.0,32.2,0.3,0.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-05,125450.0,26.0,23.5,29.6,5.7,5.7,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-06,124433.0,26.9,23.1,31.7,0.1,0.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-07,126433.0,26.3,22.8,31.8,2.2,2.2,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-10,122650.0,25.1,22.1,29.4,0.5,0.5,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-11,123933.0,26.0,22.2,30.4,1.6,1.6,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-12,123133.0,26.9,23.3,31.2,0.1,0.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-13,121333.0,27.1,23.4,31.8,1.0,1.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-14,122433.0,27.0,23.7,32.3,7.7,7.7,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-17,121150.0,27.1,23.2,32.2,0.3,0.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-18,123150.0,26.5,23.2,30.7,1.2,1.2,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-19,120000.0,26.4,23.4,31.0,2.2,2.2,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-20,120933.0,24.8,22.0,29.1,11.7,11.7,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-21,119933.0,24.2,22.3,27.7,27.0,27.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-24,120050.0,22.9,21.2,26.3,8.4,8.4,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-25,120250.0,24.2,21.7,27.7,3.3,3.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-26,121433.0,24.4,22.0,29.2,10.0,10.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-27,121433.0,24.9,20.8,29.8,1.9,1.9,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-06-28,122133.0,24.8,21.1,29.5,10.5,10.5,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-01,119133.0,25.2,21.9,29.2,2.6,2.6,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-02,121133.0,25.3,21.8,30.3,10.4,10.4,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-03,121933.0,24.3,21.2,30.0,3.7,3.7,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-04,120033.0,23.7,20.6,28.3,11.2,11.2,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-05,122933.0,24.8,21.4,29.2,2.6,2.6,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-08,123533.0,24.5,21.4,29.3,13.1,13.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-09,126533.0,23.9,21.6,27.7,12.2,12.2,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-10,128533.0,24.9,21.9,29.4,2.7,2.7,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-11,127533.0,24.3,21.9,28.0,1.0,1.0,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-12,127133.0,24.1,21.6,28.5,3.7,3.7,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-15,128433.0,22.4,21.0,25.0,4.5,4.5,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-16,127933.0,23.5,21.5,27.1,6.8,6.8,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-17,127533.0,23.2,21.5,26.7,7.4,7.4,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-18,127433.0,23.3,21.6,26.7,9.8,9.8,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-19,125933.0,23.3,21.5,26.6,11.1,11.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-22,126433.0,23.4,22.0,26.2,12.1,12.1,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-23,127633.0,23.0,21.6,26.2,16.5,16.5,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-24,126433.0,23.6,21.9,26.9,9.6,9.6,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-25,124433.0,23.3,21.8,27.0,8.5,8.5,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-26,125133.0,22.8,21.5,25.5,12.3,12.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-29,123633.0,23.4,21.5,27.0,4.8,4.8,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-30,123633.0,23.7,21.9,26.7,3.8,3.8,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-07-31,123433.0,24.4,21.8,28.8,1.3,1.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-08-01,123433.0,24.9,21.6,28.5,1.2,1.2,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-08-02,122933.0,25.4,22.0,29.8,2.5,2.5,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-08-05,123033.0,24.3,21.1,29.2,3.3,3.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-08-06,122000.0,24.3,20.6,29.5,6.4,6.4,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-08-07,122433.0,24.9,21.2,29.0,7.8,7.8,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-08-08,122000.0,25.1,21.5,29.5,2.4,2.4,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-08-09,121733.0,25.7,22.8,29.6,1.9,1.9,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-08-12,119033.0,24.7,21.8,28.9,1.3,1.3,13.8079,108.1094,manual_fallback
Cà phê Robusta nhân xô,Gia Lai,2024-08-13,120367.0,25.0,22.3,28.9,1.9,1.9,13.8079,108.1094,manual_fallback
