ngay,ten_mat_hang,thi_truong,gia,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,lat,lon,coord_source,ron95_vung1,thang_sin,thang_cos,quy_sin,quy_cos,Lag_1_Price,Lag_2_Price,Lag_7_Price,Lag_14_Price,Lag_30_Price,MA_7_Price,MA_30_Price,Volatility_7D,Volatility_30D,Rainfall_30D_Sum,Fuel_Price_Change_7D
2024-01-15,Cà phê Robusta nhân xô,Đắk Lắk,70533.0,20.5,17.4,25.2,0.1,0.1,12.71,108.2378,manual_fallback,21930.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,70533.0,70433.0,67333.0,67933.0,58833.0,69133.0,65543.0,1377.1952173404022,4002.357064152427,15.6,-0.009485094850948506
2024-01-16,Cà phê Robusta nhân xô,Đắk Lắk,71133.0,21.3,18.1,26.9,0.1,0.1,12.71,108.2378,manual_fallback,21930.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,70533.0,70533.0,67733.0,67933.0,59633.0,69590.14285714286,65933.0,1199.8015708951418,3894.5585381275287,13.299999999999999,0.0009128251939753973
2024-01-17,Cà phê Robusta nhân xô,Đắk Lắk,72633.0,21.3,18.9,25.8,0.0,0.0,12.71,108.2378,manual_fallback,21930.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,71133.0,70533.0,68133.0,68133.0,59433.0,70075.85714285714,66316.33333333333,993.0712341967983,3818.293835746222,10.5,0.0009128251939753973
2024-01-18,Cà phê Robusta nhân xô,Đắk Lắk,72333.0,22.0,18.7,27.2,0.1,0.1,12.71,108.2378,manual_fallback,22480.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,72633.0,71133.0,69433.0,69833.0,59633.0,70718.71428571429,66756.33333333333,982.2229404573234,3757.813316218099,8.799999999999999,0.0009128251939753973
2024-01-19,Cà phê Robusta nhân xô,Đắk Lắk,70933.0,22.0,18.5,27.9,0.0,0.0,12.71,108.2378,manual_fallback,22480.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,72333.0,72633.0,70333.0,68333.0,60033.0,71133.0,67179.66666666667,960.9023536926619,3641.213641303572,8.2,0.02601551802829749
2024-01-22,Cà phê Robusta nhân xô,Đắk Lắk,72433.0,21.6,17.7,27.1,0.1,0.1,12.71,108.2378,manual_fallback,22480.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,70933.0,72333.0,70433.0,68233.0,59933.0,71218.71428571429,67543.0,902.6416258741216,3441.866975330141,7.9,0.02601551802829749
2024-01-23,Cà phê Robusta nhân xô,Đắk Lắk,74433.0,21.3,18.5,25.9,0.0,0.0,12.71,108.2378,manual_fallback,22480.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,72433.0,70933.0,70533.0,68133.0,60333.0,71504.42857142857,67959.66666666667,928.6446857543249,3239.5118122358454,7.8,0.025079799361605204
2024-01-24,Cà phê Robusta nhân xô,Đắk Lắk,73833.0,20.9,18.6,25.0,0.0,0.0,12.71,108.2378,manual_fallback,22480.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,74433.0,72433.0,70533.0,67333.0,60533.0,72061.57142857143,68429.66666666667,1331.3079855464698,3115.3107260025963,7.5,0.025079799361605204
2024-01-25,Cà phê Robusta nhân xô,Đắk Lắk,74433.0,20.8,18.0,25.9,0.0,0.0,12.71,108.2378,manual_fallback,23400.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,73833.0,74433.0,71133.0,67733.0,61533.0,72533.0,68873.0,1283.2251036609123,2891.0802181179633,7.5,0.025079799361605204
2024-01-26,Cà phê Robusta nhân xô,Đắk Lắk,75500.0,20.6,18.2,25.2,0.4,0.4,12.71,108.2378,manual_fallback,23400.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,74433.0,73833.0,72633.0,68133.0,63733.0,73004.42857142857,69303.0,1289.3335303093181,2715.7459126501462,6.8,0.06703146374829005
2024-01-29,Cà phê Robusta nhân xô,Đắk Lắk,76533.0,21.1,18.1,26.4,0.8,0.8,12.71,108.2378,manual_fallback,23400.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,75500.0,74433.0,72333.0,69433.0,64333.0,73414.0,69695.23333333334,1575.3286429606712,2733.2278465079967,6.6000000000000005,0.06703146374829005
2024-01-30,Cà phê Robusta nhân xô,Đắk Lắk,77433.0,21.3,17.3,28.0,0.0,0.0,12.71,108.2378,manual_fallback,23400.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,76533.0,75500.0,70933.0,70333.0,65733.0,74014.0,70101.9,1867.688500080346,2814.2842092354886,6.8,0.040925266903914626
2024-01-31,Cà phê Robusta nhân xô,Đắk Lắk,78733.0,22.7,18.5,29.2,0.0,0.0,12.71,108.2378,manual_fallback,23400.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,77433.0,76533.0,72433.0,70433.0,67233.0,74942.57142857143,70491.9,1687.742462298903,2992.9826704350994,6.3,0.040925266903914626
2024-02-01,Cà phê Robusta nhân xô,Đắk Lắk,78633.0,23.2,18.8,29.8,0.0,0.0,12.71,108.2378,manual_fallback,24160.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,78733.0,77433.0,74433.0,70533.0,66633.0,75842.57142857143,70875.23333333334,1802.3247817879203,3283.5398233114392,4.9,0.040925266903914626
2024-02-02,Cà phê Robusta nhân xô,Đắk Lắk,78633.0,23.1,17.9,29.9,0.0,0.0,12.71,108.2378,manual_fallback,24160.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,78633.0,78733.0,73833.0,70533.0,68333.0,76442.57142857143,71275.23333333334,1948.0694595026496,3474.30856116276,4.6000000000000005,0.07473309608540935
2024-02-05,Cà phê Robusta nhân xô,Đắk Lắk,78433.0,24.8,19.6,32.1,0.0,0.0,12.71,108.2378,manual_fallback,24160.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,78633.0,78633.0,74433.0,71133.0,67933.0,77128.28571428571,71618.56666666667,1706.191344709412,3676.5681119241185,4.3,0.07473309608540935
2024-02-06,Cà phê Robusta nhân xô,Đắk Lắk,78233.0,24.3,19.5,31.6,0.0,0.0,12.71,108.2378,manual_fallback,24160.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,78433.0,78633.0,75500.0,72633.0,67933.0,77699.71428571429,71968.56666666667,1266.131472147098,3810.9440380209967,4.3,0.032478632478632585
2024-02-07,Cà phê Robusta nhân xô,Đắk Lắk,78333.0,24.8,19.2,32.5,0.0,0.0,12.71,108.2378,manual_fallback,24160.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,78233.0,78433.0,76533.0,72333.0,67933.0,78090.14285714286,72311.9,816.2049229145819,3897.817836458663,4.2,0.032478632478632585
2024-02-08,Cà phê Robusta nhân xô,Đắk Lắk,78933.0,24.9,20.0,31.9,0.0,0.0,12.71,108.2378,manual_fallback,23260.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,78333.0,78233.0,77433.0,70933.0,68133.0,78347.28571428571,72658.56666666667,441.31837120321956,3956.967139576307,3.8000000000000003,0.032478632478632585
2024-02-09,Cà phê Robusta nhân xô,Đắk Lắk,78933.0,23.5,20.0,29.1,0.1,0.1,12.71,108.2378,manual_fallback,23260.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,78933.0,78333.0,78733.0,72433.0,69833.0,78561.57142857143,73018.56666666667,242.99715851673324,4021.793386927669,3.2,-0.005982905982905962
2024-02-12,Cà phê Robusta nhân xô,Đắk Lắk,79633.0,20.9,17.1,26.4,0.1,0.1,12.71,108.2378,manual_fallback,23260.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,78933.0,78933.0,78633.0,74433.0,68333.0,78590.14285714286,73321.9,276.0262237361996,4115.3295954661,3.1,-0.005982905982905962
2024-02-13,Cà phê Robusta nhân xô,Đắk Lắk,79433.0,21.2,17.8,26.2,0.0,0.0,12.71,108.2378,manual_fallback,23260.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,79633.0,78933.0,78633.0,73833.0,68233.0,78733.0,73698.56666666667,483.04589153924,4159.852116763567,2.9,-0.037251655629139124
2024-02-14,Cà phê Robusta nhân xô,Đắk Lắk,78667.0,22.5,19.3,28.5,0.0,0.0,12.71,108.2378,manual_fallback,23260.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,79433.0,79633.0,78433.0,74433.0,68133.0,78847.28571428571,74071.9,545.9809869353111,4154.9998659706425,2.8,-0.037251655629139124
2024-02-15,Cà phê Robusta nhân xô,Đắk Lắk,77733.0,23.4,19.1,30.1,0.1,0.1,12.71,108.2378,manual_fallback,23910.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,78667.0,79433.0,78233.0,75500.0,67333.0,78880.71428571429,74423.03333333334,523.0709685070088,4080.2394493922952,2.5,-0.037251655629139124
2024-02-16,Cà phê Robusta nhân xô,Đắk Lắk,78933.0,22.7,19.0,28.3,0.6,0.6,12.71,108.2378,manual_fallback,23910.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,77733.0,78667.0,78333.0,76533.0,67733.0,78809.28571428571,74769.7,645.9643215855828,3894.6658406536376,2.4,-0.010347682119205337
2024-02-19,Cà phê Robusta nhân xô,Đắk Lắk,80133.0,25.5,19.6,33.3,0.0,0.0,12.71,108.2378,manual_fallback,23910.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,78933.0,77733.0,78933.0,77433.0,68133.0,78895.0,75143.03333333334,611.0984645153,3730.215973071368,3.0,-0.010347682119205337
2024-02-20,Cà phê Robusta nhân xô,Đắk Lắk,81933.0,25.6,19.7,33.1,0.0,0.0,12.71,108.2378,manual_fallback,23910.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,80133.0,78933.0,78933.0,78733.0,69433.0,79066.42857142857,75543.03333333334,770.9446277439495,3593.48080685082,2.9,0.02794496990541706
2024-02-21,Cà phê Robusta nhân xô,Đắk Lắk,81533.0,25.9,20.2,33.2,0.0,0.0,12.71,108.2378,manual_fallback,23910.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,81933.0,80133.0,79633.0,78633.0,70333.0,79495.0,75959.7,1321.6055891728827,3585.27091411461,2.9,0.02794496990541706
2024-02-22,Cà phê Robusta nhân xô,Đắk Lắk,82333.0,26.0,21.1,33.8,0.0,0.0,12.71,108.2378,manual_fallback,24060.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,81533.0,81933.0,79433.0,78633.0,70433.0,79766.42857142857,76333.03333333334,1532.8912613252455,3562.212819480967,2.6,0.02794496990541706
2024-02-23,Cà phê Robusta nhân xô,Đắk Lắk,82333.0,25.2,20.0,32.6,0.0,0.0,12.71,108.2378,manual_fallback,24060.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,82333.0,81533.0,78667.0,78433.0,70533.0,80180.71428571429,76729.7,1796.905647150571,3545.0807018696996,2.5,0.03439380911435941
2024-02-26,Cà phê Robusta nhân xô,Đắk Lắk,82033.0,23.0,18.5,29.4,0.2,0.2,12.71,108.2378,manual_fallback,24060.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,82333.0,82333.0,77733.0,78233.0,70533.0,80704.42857142857,77123.03333333334,1816.3280593128973,3487.9935194843088,2.5,0.03439380911435941
2024-02-27,Cà phê Robusta nhân xô,Đắk Lắk,82233.0,23.6,20.9,28.5,0.9,0.9,12.71,108.2378,manual_fallback,24060.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,82033.0,82333.0,78933.0,78333.0,71133.0,81318.71428571429,77506.36666666667,1296.699105971905,3368.6575908480954,2.6,0.006273525721455453
2024-02-28,Cà phê Robusta nhân xô,Đắk Lắk,83633.0,23.2,20.3,28.1,0.0,0.0,12.71,108.2378,manual_fallback,24060.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,82233.0,82033.0,80133.0,78933.0,72633.0,81790.14285714286,77876.36666666667,782.8519290753135,3252.0657889122003,3.4000000000000004,0.006273525721455453
2024-02-29,Cà phê Robusta nhân xô,Đắk Lắk,83433.0,24.1,19.7,30.8,0.0,0.0,12.71,108.2378,manual_fallback,23920.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,83633.0,82233.0,81933.0,78933.0,72333.0,82290.14285714286,78243.03333333334,655.3806600164835,3260.6040532338493,3.4000000000000004,0.006273525721455453
2024-03-01,Cà phê Robusta nhân xô,Đắk Lắk,84333.0,23.4,20.0,28.9,0.2,0.2,12.71,108.2378,manual_fallback,23920.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,83433.0,83633.0,81533.0,79633.0,70933.0,82504.42857142857,78613.03333333334,756.5586245498766,3195.9828501060606,3.3000000000000003,0.0004182350480970154
2024-03-04,Cà phê Robusta nhân xô,Đắk Lắk,85733.0,25.2,19.5,33.4,0.0,0.0,12.71,108.2378,manual_fallback,23920.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,84333.0,83433.0,82333.0,79433.0,72433.0,82904.42857142857,79059.7,886.4052604278532,3016.99015519823,3.5000000000000004,0.0004182350480970154
2024-03-05,Cà phê Robusta nhân xô,Đắk Lắk,86933.0,27.9,20.7,35.2,0.0,0.0,12.71,108.2378,manual_fallback,23920.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,85733.0,84333.0,82333.0,78667.0,74433.0,83390.14285714286,79503.03333333334,1337.7308434523484,2986.683692931123,3.4000000000000004,-0.005818786367414841
2024-03-06,Cà phê Robusta nhân xô,Đắk Lắk,86733.0,29.3,23.5,36.2,0.0,0.0,12.71,108.2378,manual_fallback,23920.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,86933.0,85733.0,82033.0,77733.0,73833.0,84047.28571428571,79919.7,1786.4569884070931,3123.762862982655,3.4000000000000004,-0.005818786367414841
2024-03-07,Cà phê Robusta nhân xô,Đắk Lắk,88433.0,27.1,22.0,34.7,0.0,0.0,12.71,108.2378,manual_fallback,23550.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,86733.0,86933.0,82233.0,78933.0,74433.0,84718.71428571429,80349.7,1786.4569884071095,3144.810055666118,3.4000000000000004,-0.005818786367414841
2024-03-08,Cà phê Robusta nhân xô,Đắk Lắk,91633.0,24.3,20.0,31.0,0.0,0.0,12.71,108.2378,manual_fallback,23550.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,88433.0,86733.0,83633.0,80133.0,75500.0,85604.42857142857,80816.36666666667,1883.006714197905,3272.688154634242,3.4000000000000004,-0.021197007481296715
2024-03-11,Cà phê Robusta nhân xô,Đắk Lắk,90633.0,24.2,20.3,30.1,0.1,0.1,12.71,108.2378,manual_fallback,23550.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,91633.0,88433.0,83433.0,81933.0,76533.0,86747.28571428571,81354.13333333333,2726.0646675067655,3670.3103198081753,3.0000000000000004,-0.021197007481296715
2024-03-12,Cà phê Robusta nhân xô,Đắk Lắk,91033.0,24.2,20.5,30.2,0.0,0.0,12.71,108.2378,manual_fallback,23550.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,90633.0,91633.0,84333.0,81533.0,77433.0,87775.85714285714,81824.13333333333,2623.5199909391617,3925.562544650949,2.3,-0.015468227424749181
2024-03-13,Cà phê Robusta nhân xô,Đắk Lắk,91433.0,24.4,19.1,31.4,0.0,0.0,12.71,108.2378,manual_fallback,23550.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,91033.0,90633.0,85733.0,82333.0,78733.0,88733.0,82277.46666666666,2367.8400846904783,4178.132883886639,2.3,-0.015468227424749181
2024-03-14,Cà phê Robusta nhân xô,Đắk Lắk,90933.0,25.0,19.4,32.5,0.0,0.0,12.71,108.2378,manual_fallback,23540.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,91433.0,91033.0,86933.0,82333.0,78633.0,89547.28571428571,82700.8,2132.626370955689,4441.6960522645395,2.3,-0.015468227424749181
2024-03-15,Cà phê Robusta nhân xô,Đắk Lắk,91433.0,25.1,19.1,33.9,0.0,0.0,12.71,108.2378,manual_fallback,23540.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,90933.0,91433.0,86733.0,82033.0,78633.0,90118.71428571429,83110.8,1829.7801064870232,4617.471956490738,2.3,-0.015886287625418105
2024-03-18,Cà phê Robusta nhân xô,Đắk Lắk,91400.0,25.5,19.8,32.7,0.0,0.0,12.71,108.2378,manual_fallback,23540.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,91433.0,90933.0,88433.0,82233.0,78433.0,90790.14285714286,83537.46666666666,1095.2277432225103,4778.029306166691,2.3,-0.015886287625418105
2024-03-19,Cà phê Robusta nhân xô,Đắk Lắk,92400.0,24.8,19.9,31.6,0.0,0.0,12.71,108.2378,manual_fallback,23540.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,91400.0,91433.0,91633.0,83633.0,78233.0,91214.0,83969.7,354.81497525774995,4885.645541296011,2.3,-0.000424628450106157
2024-03-20,Cà phê Robusta nhân xô,Đắk Lắk,93000.0,23.8,20.5,29.0,2.4,2.4,12.71,108.2378,manual_fallback,23540.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,92400.0,91400.0,90633.0,83433.0,78333.0,91323.57142857143,84441.93333333333,563.0801769861788,4995.468773926798,2.3,-0.000424628450106157
2024-03-21,Cà phê Robusta nhân xô,Đắk Lắk,94000.0,23.7,20.3,29.5,1.5,1.5,12.71,108.2378,manual_fallback,24280.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,93000.0,92400.0,91033.0,84333.0,78933.0,91661.71428571429,84930.83333333333,756.6918602899734,5093.732735251666,4.699999999999999,-0.000424628450106157
2024-03-22,Cà phê Robusta nhân xô,Đắk Lắk,93600.0,24.8,19.2,32.5,0.0,0.0,12.71,108.2378,manual_fallback,24280.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,94000.0,93000.0,91433.0,85733.0,78933.0,92085.57142857143,85433.06666666667,1099.2580614736705,5223.111478099748,6.199999999999999,0.030997876857749462
2024-03-25,Cà phê Robusta nhân xô,Đắk Lắk,94733.0,26.7,22.0,34.0,0.0,0.0,12.71,108.2378,manual_fallback,24280.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,93600.0,94000.0,90933.0,86933.0,79633.0,92395.14285714286,85921.96666666666,1186.522429704164,5279.835253983707,6.1,0.030997876857749462
2024-03-26,Cà phê Robusta nhân xô,Đắk Lắk,96333.0,25.7,20.0,33.3,0.0,0.0,12.71,108.2378,manual_fallback,24280.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,94733.0,93600.0,91433.0,86733.0,79433.0,92938.0,86425.3,1272.2598005127143,5378.456458169736,6.0,0.03143585386576042
2024-03-27,Cà phê Robusta nhân xô,Đắk Lắk,97533.0,26.2,21.7,33.2,2.4,2.4,12.71,108.2378,manual_fallback,24280.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,96333.0,94733.0,91400.0,88433.0,78667.0,93638.0,86988.63333333333,1609.4962980181267,5504.4055990510615,6.0,0.03143585386576042
2024-03-28,Cà phê Robusta nhân xô,Đắk Lắk,97433.0,26.0,21.4,33.9,3.3,3.3,12.71,108.2378,manual_fallback,24810.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,97533.0,96333.0,92400.0,91633.0,77733.0,94514.14285714286,87617.5,1840.8271174098054,5597.8007919995525,8.399999999999999,0.03143585386576042
2024-03-29,Cà phê Robusta nhân xô,Đắk Lắk,98533.0,26.9,22.1,33.0,0.0,0.0,12.71,108.2378,manual_fallback,24810.0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,97433.0,97533.0,93000.0,90633.0,78933.0,95233.14285714286,88274.16666666667,1860.2538741234684,5553.595306947363,11.6,0.05395072217502128
2024-04-01,Cà phê Robusta nhân xô,Đắk Lắk,98533.0,27.5,23.7,35.0,1.5,1.5,12.71,108.2378,manual_fallback,24810.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,98533.0,97433.0,94000.0,91033.0,80133.0,96023.57142857143,88927.5,1927.5180809481208,5569.656516061934,11.0,0.05395072217502128
2024-04-02,Cà phê Robusta nhân xô,Đắk Lắk,98533.0,27.8,23.6,35.0,2.2,2.2,12.71,108.2378,manual_fallback,24810.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,98533.0,98533.0,93600.0,91433.0,81933.0,96671.14285714286,89540.83333333333,1895.5608166252134,5580.904030608781,12.5,0.021828665568369043
2024-04-03,Cà phê Robusta nhân xô,Đắk Lắk,100033.0,28.0,22.8,33.8,2.3,2.3,12.71,108.2378,manual_fallback,24810.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,98533.0,98533.0,94733.0,90933.0,81533.0,97375.85714285714,90094.16666666667,1421.0995072565916,5623.358930473355,14.7,0.021828665568369043
2024-04-04,Cà phê Robusta nhân xô,Đắk Lắk,103000.0,28.9,23.5,35.9,0.1,0.1,12.71,108.2378,manual_fallback,24800.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,100033.0,98533.0,96333.0,91433.0,82333.0,98133.0,90710.83333333333,1167.6186592096535,5666.359605441218,17.0,0.021828665568369043
2024-04-05,Cà phê Robusta nhân xô,Đắk Lắk,101933.0,28.0,22.8,36.0,0.0,0.0,12.71,108.2378,manual_fallback,24800.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,103000.0,100033.0,97533.0,91400.0,82333.0,99085.42857142857,91399.73333333334,1926.9080463397763,5865.502106464094,17.1,0.021416803953871577
2024-04-08,Cà phê Robusta nhân xô,Đắk Lắk,103233.0,28.2,21.6,36.8,0.0,0.0,12.71,108.2378,manual_fallback,24800.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,101933.0,103000.0,97433.0,92400.0,82033.0,99714.0,92053.06666666667,2049.827716338158,5912.167622405307,17.1,0.021416803953871577
2024-04-09,Cà phê Robusta nhân xô,Đắk Lắk,104367.0,26.3,20.8,34.2,0.0,0.0,12.71,108.2378,manual_fallback,24800.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,103233.0,101933.0,98533.0,93000.0,82233.0,100542.57142857143,92759.73333333334,2144.195564553096,5940.1204384258035,16.900000000000002,-0.0004030632809350898
2024-04-10,Cà phê Robusta nhân xô,Đắk Lắk,104367.0,26.3,21.8,32.8,0.0,0.0,12.71,108.2378,manual_fallback,24800.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,104367.0,103233.0,98533.0,94000.0,83633.0,101376.0,93497.53333333334,2356.2364765309485,5962.0985470782925,15.999999999999998,-0.0004030632809350898
2024-04-11,Cà phê Robusta nhân xô,Đắk Lắk,105733.0,26.1,21.2,33.2,0.0,0.0,12.71,108.2378,manual_fallback,24820.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,104367.0,104367.0,98533.0,93600.0,83433.0,102209.42857142857,94188.66666666667,2210.290769495274,5980.884154068158,16.0,-0.0004030632809350898
2024-04-12,Cà phê Robusta nhân xô,Đắk Lắk,107933.0,26.5,21.4,32.8,2.4,2.4,12.71,108.2378,manual_fallback,24820.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,105733.0,104367.0,100033.0,94733.0,84333.0,103238.0,94932.0,1862.1683597359838,5983.797710024855,16.0,0.0004030632809350898
2024-04-15,Cà phê Robusta nhân xô,Đắk Lắk,110333.0,27.6,20.9,36.2,0.0,0.0,12.71,108.2378,manual_fallback,24820.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,107933.0,105733.0,103000.0,96333.0,85733.0,104366.57142857143,95718.66666666667,1985.8378464473992,6092.649847228682,18.2,0.0004030632809350898
2024-04-16,Cà phê Robusta nhân xô,Đắk Lắk,113533.0,27.4,21.0,36.0,0.0,0.0,12.71,108.2378,manual_fallback,24820.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,110333.0,107933.0,101933.0,97533.0,86933.0,105414.14285714286,96538.66666666667,2878.3740449877496,6352.258036394294,18.2,0.0008064516129031585
2024-04-17,Cà phê Robusta nhân xô,Đắk Lắk,115433.0,28.4,22.0,36.8,0.0,0.0,12.71,108.2378,manual_fallback,25230.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,113533.0,110333.0,103233.0,97433.0,86733.0,107071.28571428571,97425.33333333333,3747.996163031308,6805.5187612122545,18.2,0.0008064516129031585
2024-04-18,Cà phê Robusta nhân xô,Đắk Lắk,119433.0,28.6,23.5,34.5,0.4,0.4,12.71,108.2378,manual_fallback,25230.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,115433.0,113533.0,104367.0,98533.0,88433.0,108814.14285714286,98382.0,4438.615077873522,7253.135388611884,18.2,0.01733870967741935
2024-04-19,Cà phê Robusta nhân xô,Đắk Lắk,120000.0,28.9,23.4,36.7,1.0,1.0,12.71,108.2378,manual_fallback,25230.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,119433.0,115433.0,104367.0,98533.0,91633.0,110966.42857142857,99415.33333333333,5458.396188660504,7960.592342081004,18.599999999999998,0.01733870967741935
2024-04-22,Cà phê Robusta nhân xô,Đắk Lắk,123433.0,29.2,23.6,35.8,0.8,0.8,12.71,108.2378,manual_fallback,25230.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,120000.0,119433.0,105733.0,98533.0,90633.0,113199.71428571429,100360.9,5506.125882877907,8658.46363432416,19.599999999999998,0.01733870967741935
2024-04-23,Cà phê Robusta nhân xô,Đắk Lắk,127933.0,29.5,24.4,37.1,3.4,3.4,12.71,108.2378,manual_fallback,25230.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,123433.0,120000.0,107933.0,100033.0,91033.0,115728.28571428571,101454.23333333334,5569.517235640646,9424.70928732512,20.299999999999997,0.016518936341660018
2024-04-24,Cà phê Robusta nhân xô,Đắk Lắk,130433.0,30.3,24.2,37.2,0.1,0.1,12.71,108.2378,manual_fallback,25230.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,127933.0,123433.0,110333.0,103000.0,91433.0,118585.42857142857,102684.23333333334,6016.1289840215495,10377.470938606728,23.699999999999996,0.016518936341660018
2024-04-25,Cà phê Robusta nhân xô,Đắk Lắk,131433.0,29.7,24.3,35.5,0.3,0.3,12.71,108.2378,manual_fallback,24910.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,130433.0,127933.0,113533.0,101933.0,90933.0,121456.85714285714,103984.23333333334,6214.358439093072,11319.450744209855,23.799999999999997,0.016518936341660018
2024-04-26,Cà phê Robusta nhân xô,Đắk Lắk,133133.0,29.5,25.0,35.8,0.6,0.6,12.71,108.2378,manual_fallback,24910.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,131433.0,130433.0,115433.0,103233.0,91433.0,124014.0,105334.23333333334,6091.9696048708565,12097.583243069963,24.099999999999998,0.003626107977437565
2024-04-29,Cà phê Robusta nhân xô,Đắk Lắk,133933.0,30.6,25.0,37.8,0.0,0.0,12.71,108.2378,manual_fallback,24910.0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,133133.0,131433.0,119433.0,104367.0,91400.0,126542.57142857143,106724.23333333334,5589.26721068021,12819.379496209445,24.699999999999996,-0.012683313515655992
