ngay,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,thi_truong,lat,lon,coord_source
2026-01-24,20.6,16.8,25.7,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-01-25,20.5,13.6,27.7,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-01-26,20.6,14.1,27.3,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-01-27,20.3,13.1,28.8,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-01-28,20.8,15.3,28.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-01-29,21.6,15.4,28.7,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-01-30,21.3,13.9,29.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-01-31,21.5,16.5,29.4,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-01,20.8,14.0,28.9,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-02,21.1,15.6,28.2,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-03,21.9,18.8,27.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-04,22.4,15.9,29.8,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-05,23.3,15.9,31.1,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-06,24.4,17.0,32.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-07,23.9,19.7,30.2,0.8,0.8,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-08,22.2,18.3,27.8,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-09,22.2,18.8,28.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-10,22.3,15.6,29.9,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-11,23.3,17.0,31.6,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-12,23.2,17.5,30.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-13,23.1,16.1,31.1,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-14,23.0,16.3,30.6,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-15,24.0,15.4,32.2,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-16,24.3,17.0,32.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-17,24.4,18.6,31.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-18,23.9,18.5,30.2,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-19,23.4,19.7,29.4,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-20,22.8,17.6,29.5,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-21,23.5,14.9,32.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-22,24.8,17.0,33.2,0.1,0.1,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-23,26.1,19.2,34.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-24,25.7,18.4,34.5,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-25,25.4,16.9,34.3,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-26,25.8,20.2,32.1,1.4,1.4,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-27,23.2,20.9,26.4,15.2,15.2,Kon Tum,14.3497,108.0005,manual_fallback
2026-02-28,24.1,19.6,30.5,0.2,0.2,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-01,24.0,19.2,31.4,2.5,2.5,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-02,24.9,20.5,31.8,0.4,0.4,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-03,24.0,20.0,31.6,18.5,18.5,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-04,23.7,19.1,30.5,1.4,1.4,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-05,22.9,19.2,28.5,0.3,0.3,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-06,22.9,18.2,28.7,1.3,1.3,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-07,22.8,18.0,28.2,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-08,22.2,16.2,29.2,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-09,23.5,18.6,29.1,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-10,23.8,20.8,28.8,0.1,0.1,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-11,23.0,18.5,29.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-12,22.9,18.3,29.0,0.2,0.2,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-13,23.0,19.9,28.0,0.2,0.2,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-14,22.9,19.5,28.0,0.3,0.3,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-15,22.4,17.2,28.8,0.3,0.3,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-16,23.3,17.2,30.4,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-17,24.3,18.0,32.2,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-18,24.3,17.1,32.0,0.2,0.2,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-19,24.6,17.8,32.1,0.7,0.7,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-20,24.9,18.5,31.5,0.4,0.4,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-21,24.7,18.0,32.5,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-22,24.7,17.0,33.7,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-23,24.9,17.3,33.8,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-24,25.5,17.1,35.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-25,25.8,16.9,36.2,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-26,26.5,17.1,37.4,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-27,26.5,17.9,36.5,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-28,26.7,17.5,38.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-29,26.1,17.1,35.8,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-30,27.3,19.4,35.3,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-03-31,27.6,19.9,35.2,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-01,28.0,20.0,36.8,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-02,27.6,20.6,35.2,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-03,27.4,18.8,35.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-04,28.4,22.8,34.5,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-05,28.6,21.5,35.2,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-06,29.0,23.1,35.5,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-07,29.0,22.8,35.7,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-08,28.8,21.1,36.4,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-09,28.7,20.4,35.8,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-10,29.2,23.1,35.7,0.2,0.2,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-11,29.1,22.3,34.8,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-12,28.8,22.6,34.1,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-13,28.7,22.5,34.5,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-14,28.5,22.5,35.0,0.1,0.1,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-15,26.7,22.8,34.2,10.9,10.9,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-16,26.6,21.9,33.0,0.7,0.7,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-17,25.2,20.8,32.7,10.5,10.5,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-18,25.5,21.1,31.6,1.2,1.2,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-19,25.1,20.1,31.4,1.3,1.3,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-20,24.9,19.8,31.6,0.6,0.6,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-21,25.3,19.5,31.5,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-22,25.9,19.9,32.0,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-23,26.7,20.3,33.7,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-24,27.0,22.9,33.2,0.5,0.5,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-25,26.5,23.0,32.2,3.5,3.5,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-26,26.3,22.5,31.6,1.2,1.2,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-27,26.1,21.4,31.4,0.3,0.3,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-28,25.8,22.0,30.9,0.7,0.7,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-29,25.6,21.1,33.5,1.8,1.8,Kon Tum,14.3497,108.0005,manual_fallback
2026-04-30,27.0,22.1,33.3,0.5,0.5,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-01,27.0,21.6,33.2,0.7,0.7,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-02,26.9,20.5,33.7,0.3,0.3,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-03,27.2,21.9,33.3,0.4,0.4,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-04,27.8,23.5,33.5,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-05,26.8,21.5,33.8,0.9,0.9,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-06,26.4,21.5,33.0,1.7,1.7,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-07,27.6,21.9,34.3,0.2,0.2,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-08,27.7,21.5,35.3,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-09,26.6,20.0,33.9,1.1,1.1,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-10,27.8,22.2,34.7,0.2,0.2,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-11,28.5,22.0,36.5,0.0,0.0,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-12,28.4,21.6,34.2,0.9,0.9,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-13,27.7,24.1,34.0,4.6,4.6,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-14,27.7,24.0,33.8,3.7,3.7,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-15,27.0,24.0,32.5,4.3,4.3,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-16,26.2,23.0,30.2,1.4,1.4,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-17,26.3,23.0,31.8,4.3,4.3,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-18,26.5,23.6,31.0,16.3,16.3,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-19,25.3,23.1,29.7,21.2,21.2,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-20,26.8,23.6,30.9,0.8,0.8,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-21,26.3,23.2,32.1,7.4,7.4,Kon Tum,14.3497,108.0005,manual_fallback
2026-05-22,27.1,22.9,31.8,0.4,0.4,Kon Tum,14.3497,108.0005,manual_fallback
2020-01-01,18.9,13.3,24.7,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-02,19.6,14.8,25.5,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-03,19.5,14.1,25.6,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-04,19.8,16.1,25.0,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-05,19.0,14.2,25.8,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-06,20.0,15.1,25.6,0.8,0.8,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-07,20.3,15.2,26.4,0.1,0.1,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-08,20.8,15.9,26.5,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-09,20.9,16.0,27.5,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-10,21.9,18.2,27.4,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-11,21.1,17.0,26.4,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-12,19.4,14.9,24.6,0.6,0.6,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-13,19.6,13.9,26.4,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-14,19.4,13.6,26.6,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-15,19.7,13.4,26.4,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-16,21.0,17.5,27.0,0.3,0.3,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-17,21.5,16.8,27.5,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-18,20.4,15.1,27.8,0.1,0.1,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-19,20.9,15.7,28.0,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-20,20.7,14.6,28.0,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-21,21.4,15.1,28.7,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-22,22.0,17.1,28.2,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-23,20.7,15.4,27.5,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-24,20.2,15.8,27.2,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-25,19.7,15.4,25.9,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-26,20.7,15.6,28.4,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-27,19.9,15.4,26.2,0.8,0.8,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-28,20.3,15.9,26.9,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-29,20.6,16.5,26.3,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-30,19.5,14.9,25.9,1.9,1.9,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-01-31,18.8,13.2,26.2,0.3,0.3,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-01,18.7,12.5,27.8,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-02,18.9,13.6,26.8,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-03,20.1,15.0,26.9,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-04,20.0,14.4,27.2,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-05,19.5,13.9,26.3,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-06,19.8,14.1,27.4,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-07,20.4,14.2,27.9,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-08,20.2,13.9,27.2,0.1,0.1,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-09,19.1,16.4,24.2,1.7,1.7,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-10,19.6,16.1,24.8,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-11,20.4,15.1,26.8,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-12,20.6,15.3,25.5,1.3,1.3,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-13,21.0,16.1,28.1,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-14,20.6,16.6,25.5,2.1,2.1,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-15,21.2,16.7,27.2,0.1,0.1,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-16,21.6,16.6,27.9,1.9,1.9,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-17,20.9,16.8,26.7,1.2,1.2,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-18,19.7,14.9,25.8,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-19,19.2,12.1,27.9,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-20,19.0,12.4,27.0,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-21,19.5,13.6,26.6,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-22,19.3,14.0,26.0,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-23,19.0,12.3,26.7,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-24,19.6,12.4,28.1,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-25,20.8,14.4,28.2,0.1,0.1,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-26,21.0,15.1,28.9,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-27,20.7,15.2,28.1,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-28,20.6,14.0,28.5,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-02-29,21.2,15.9,27.9,0.1,0.1,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-01,21.6,16.6,27.6,0.1,0.1,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-02,21.2,16.0,28.4,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-03,21.8,16.6,28.6,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-04,21.5,16.8,28.0,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-05,21.5,16.9,27.8,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-06,21.0,16.6,26.8,6.5,6.5,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-07,21.4,17.7,28.5,3.1,3.1,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-08,22.1,17.2,29.3,1.3,1.3,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-09,22.3,18.6,27.8,2.3,2.3,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-10,22.4,18.1,28.0,1.7,1.7,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-11,22.0,17.2,28.3,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-12,21.7,15.9,29.0,0.1,0.1,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-13,22.1,17.2,29.0,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-14,20.9,14.9,28.9,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-15,21.3,15.4,28.7,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-16,21.0,15.1,27.9,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-17,21.5,15.6,29.0,0.2,0.2,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-18,22.0,16.5,29.2,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-19,21.1,17.0,28.2,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-20,20.4,14.9,27.4,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-21,20.4,14.2,28.1,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-22,20.9,15.4,28.8,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-23,21.3,16.1,28.6,0.9,0.9,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-24,20.9,15.2,28.2,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-25,21.2,15.8,28.2,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-26,21.3,16.4,28.7,0.2,0.2,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-27,21.9,17.8,27.8,2.1,2.1,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-28,21.2,16.6,27.4,2.3,2.3,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-29,21.3,16.0,28.3,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-30,22.0,16.7,28.1,0.7,0.7,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-03-31,22.5,17.6,29.0,0.7,0.7,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-01,21.8,16.2,29.0,0.4,0.4,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-02,21.7,15.2,29.2,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-03,22.0,16.5,29.0,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-04,22.1,15.9,29.9,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-05,22.0,15.7,30.2,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-06,22.6,17.6,29.5,0.7,0.7,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-07,20.9,18.4,25.0,11.9,11.9,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-08,20.9,18.2,26.6,36.6,36.6,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-09,21.0,17.9,25.5,3.2,3.2,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-10,20.5,17.2,25.1,4.0,4.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-11,20.7,17.0,26.0,7.1,7.1,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-12,20.8,18.2,25.0,7.2,7.2,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-13,20.1,17.0,24.5,7.1,7.1,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-14,20.3,16.2,25.1,8.7,8.7,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-15,21.6,18.3,26.4,0.6,0.6,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-16,21.6,17.4,28.0,3.4,3.4,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-17,20.8,16.4,25.8,0.9,0.9,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-18,20.9,17.5,25.4,1.5,1.5,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-19,21.8,17.5,27.2,0.4,0.4,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-20,22.1,18.0,28.4,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-21,22.6,18.2,28.6,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-22,22.6,17.9,27.7,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-23,22.7,18.2,28.0,0.4,0.4,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-24,21.8,17.9,26.5,3.0,3.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-25,22.0,16.9,27.5,0.7,0.7,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-26,22.1,17.9,27.5,2.4,2.4,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-27,21.3,16.2,27.0,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-28,21.1,16.1,27.1,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-29,22.3,16.4,29.0,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-04-30,22.5,17.6,28.1,1.0,1.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-01,23.0,17.9,30.2,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-02,22.7,18.5,29.2,0.2,0.2,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-03,22.6,18.0,28.8,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-04,22.9,17.8,29.6,0.3,0.3,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-05,22.9,19.2,28.0,1.5,1.5,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-06,23.3,18.8,28.9,0.7,0.7,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-07,23.1,19.4,28.2,1.2,1.2,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-08,22.8,18.7,28.0,2.5,2.5,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-09,23.3,19.7,28.4,1.2,1.2,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-10,23.7,19.6,30.0,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-11,22.8,17.2,29.8,0.1,0.1,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-12,22.9,19.0,27.8,3.0,3.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-13,22.3,17.2,28.2,0.4,0.4,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-14,22.5,18.5,28.0,1.4,1.4,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-15,22.7,19.5,27.6,1.7,1.7,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-16,22.6,19.2,27.1,20.6,20.6,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-17,22.7,20.1,27.0,34.2,34.2,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-18,22.3,19.5,28.0,14.6,14.6,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-19,22.0,18.6,27.6,21.8,21.8,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-20,21.9,19.2,25.8,3.0,3.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-21,22.8,19.0,27.2,0.5,0.5,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-22,22.8,20.2,27.6,3.5,3.5,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-23,21.7,20.0,25.4,25.5,25.5,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-24,22.0,19.1,27.5,23.3,23.3,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-25,21.7,18.0,25.9,8.7,8.7,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-26,22.9,19.2,27.6,0.0,0.0,Lâm Đồng,11.5753,108.1429,manual_fallback
2020-05-27,22.4,19.9,27.6,3.0,3.0,Lâm Đồng,11.5753,108.1429,manual_fallback
